"Date","Price","Open","High","Low","Vol.","Change %"
"09/05/2022","2,318.92","2,359.44","2,364.73","2,309.21","","-3.15%"
"06/05/2022","2,394.31","2,390.50","2,411.46","2,361.14","","-0.53%"
"05/05/2022","2,407.16","2,462.48","2,463.70","2,381.46","","-3.12%"
"04/05/2022","2,484.78","2,422.54","2,486.14","2,406.12","","2.68%"
"03/05/2022","2,420.01","2,407.46","2,431.79","2,402.37","","0.46%"
"02/05/2022","2,409.00","2,399.46","2,414.32","2,355.95","","0.63%"
"29/04/2022","2,393.80","2,452.82","2,462.93","2,390.23","","-3.13%"
"28/04/2022","2,471.16","2,449.30","2,478.20","2,424.01","","2.03%"
"27/04/2022","2,421.89","2,424.77","2,448.75","2,409.71","","0.30%"
"26/04/2022","2,414.57","2,460.97","2,460.97","2,414.57","","-2.37%"
"25/04/2022","2,473.24","2,445.82","2,473.79","2,427.42","","0.54%"
"22/04/2022","2,460.02","2,502.49","2,504.26","2,459.23","","-1.87%"
"21/04/2022","2,506.94","2,536.56","2,538.13","2,503.77","","-0.78%"
"20/04/2022","2,526.60","2,530.98","2,532.58","2,522.58","","0.06%"
"19/04/2022","2,525.14","2,505.67","2,527.82","2,503.78","","0.79%"
"18/04/2022","2,505.23","2,501.92","2,509.77","2,496.22","","0.16%"
"14/04/2022","2,501.32","2,511.12","2,514.06","2,500.94","","-0.41%"
"13/04/2022","2,511.65","2,495.44","2,511.87","2,495.04","","0.63%"
"12/04/2022","2,495.84","2,502.54","2,507.89","2,488.78","","0.03%"
"11/04/2022","2,495.13","2,503.28","2,503.51","2,493.23","","-0.44%"
"08/04/2022","2,506.08","2,504.09","2,508.10","2,501.58","","0.06%"
"07/04/2022","2,504.58","2,499.53","2,505.80","2,494.29","","0.18%"
"06/04/2022","2,500.02","2,499.22","2,502.13","2,491.10","","-0.16%"
"05/04/2022","2,504.13","2,508.34","2,509.40","2,502.44","","-0.21%"
"04/04/2022","2,509.28","2,505.13","2,509.28","2,504.64","","0.20%"
"01/04/2022","2,504.31","2,502.11","2,504.65","2,498.41","","0.24%"
"31/03/2022","2,498.24","2,503.68","2,504.97","2,497.99","","-0.24%"
"30/03/2022","2,504.23","2,504.83","2,505.74","2,501.32","","-0.04%"
"29/03/2022","2,505.23","2,504.09","2,505.48","2,501.13","","0.21%"
"28/03/2022","2,499.99","2,492.21","2,499.99","2,489.59","","0.30%"
"25/03/2022","2,492.42","2,488.37","2,492.59","2,483.33","","0.24%"
"24/03/2022","2,486.50","2,477.12","2,487.18","2,474.36","","0.59%"
"23/03/2022","2,472.00","2,476.93","2,481.26","2,472.00","","-0.42%"
"22/03/2022","2,482.43","2,475.91","2,483.68","2,475.65","","0.44%"
"21/03/2022","2,471.66","2,470.10","2,474.17","2,460.04","","0.16%"
"18/03/2022","2,467.60","2,457.74","2,468.40","2,456.66","","0.45%"
"17/03/2022","2,456.60","2,437.15","2,456.60","2,435.96","","0.64%"
"16/03/2022","2,440.90","2,415.95","2,440.90","2,393.74","","1.86%"
"15/03/2022","2,396.39","2,367.31","2,399.95","2,358.17","","1.99%"
"14/03/2022","2,349.61","2,372.44","2,386.11","2,343.01","","-0.53%"
"11/03/2022","2,362.19","2,400.58","2,401.06","2,362.19","","-1.04%"
"10/03/2022","2,386.91","2,372.85","2,390.55","2,363.43","","-0.10%"
"09/03/2022","2,389.22","2,378.01","2,397.00","2,370.59","","2.11%"
"08/03/2022","2,339.79","2,355.15","2,384.89","2,333.22","","-0.51%"
"07/03/2022","2,351.71","2,395.29","2,395.52","2,351.46","","-1.83%"
"04/03/2022","2,395.67","2,392.45","2,398.15","2,377.91","","-0.36%"
"03/03/2022","2,404.27","2,416.02","2,416.25","2,396.71","","-0.14%"
"02/03/2022","2,407.76","2,390.15","2,411.57","2,387.81","","1.18%"
"01/03/2022","2,379.72","2,400.04","2,403.65","2,369.57","","-0.96%"
"28/02/2022","2,402.78","2,390.35","2,408.02","2,383.84","","-0.14%"
"25/02/2022","2,406.17","2,380.13","2,406.79","2,376.44","","1.24%"
"24/02/2022","2,376.80","2,304.06","2,378.86","2,304.06","","1.04%"
"23/02/2022","2,352.31","2,389.89","2,391.30","2,349.72","","-1.07%"
"22/02/2022","2,377.77","2,384.51","2,394.37","2,363.08","","-0.41%"
"18/02/2022","2,387.56","2,383.67","2,397.20","2,378.88","","0.10%"
"17/02/2022","2,385.28","2,414.39","2,415.37","2,382.15","","-1.60%"
"16/02/2022","2,424.08","2,411.99","2,426.53","2,404.94","","0.31%"
"15/02/2022","2,416.67","2,406.27","2,417.35","2,405.94","","1.23%"
"14/02/2022","2,387.34","2,390.31","2,395.54","2,369.28","","0.02%"
"11/02/2022","2,386.97","2,414.45","2,418.26","2,379.27","","-1.05%"
"10/02/2022","2,412.38","2,419.35","2,428.39","2,406.58","","-0.62%"
"09/02/2022","2,427.54","2,424.57","2,427.95","2,424.22","","0.48%"
"08/02/2022","2,415.83","2,406.52","2,418.34","2,400.72","","0.44%"
"07/02/2022","2,405.23","2,407.03","2,414.38","2,401.23","","0.05%"
"04/02/2022","2,404.00","2,394.30","2,412.74","2,387.01","","0.44%"
"03/02/2022","2,393.40","2,405.66","2,411.43","2,391.22","","-1.03%"
"02/02/2022","2,418.37","2,414.53","2,419.92","2,409.66","","0.35%"
"01/02/2022","2,409.98","2,400.07","2,410.85","2,391.90","","0.51%"
"31/01/2022","2,397.86","2,370.14","2,399.14","2,365.97","","1.11%"
"28/01/2022","2,371.60","2,339.52","2,371.60","2,318.88","","1.69%"
"27/01/2022","2,332.27","2,357.32","2,366.94","2,323.61","","-0.19%"
"26/01/2022","2,336.68","2,362.03","2,373.85","2,319.82","","-0.26%"
"25/01/2022","2,342.72","2,330.96","2,357.18","2,308.03","","-0.52%"
"24/01/2022","2,354.97","2,323.06","2,358.59","2,278.01","","0.18%"
"21/01/2022","2,350.63","2,372.80","2,374.19","2,349.87","","-1.27%"
"20/01/2022","2,380.83","2,419.68","2,442.58","2,378.62","","-1.14%"
"19/01/2022","2,408.21","2,436.20","2,441.83","2,406.00","","-0.86%"
"18/01/2022","2,429.11","2,438.53","2,439.07","2,423.13","","-1.00%"
"14/01/2022","2,453.63","2,440.80","2,454.08","2,437.06","","0.20%"
"13/01/2022","2,448.69","2,462.82","2,463.64","2,445.77","","-0.51%"
"12/01/2022","2,461.20","2,460.53","2,462.47","2,456.49","","0.17%"
"11/01/2022","2,457.00","2,446.53","2,457.00","2,438.75","","0.32%"
"10/01/2022","2,449.26","2,438.88","2,449.26","2,418.51","","0.06%"
"07/01/2022","2,447.85","2,448.01","2,451.33","2,440.49","","0.01%"
"06/01/2022","2,447.60","2,446.06","2,452.01","2,439.98","","0.02%"
"05/01/2022","2,447.02","2,461.20","2,462.39","2,447.02","","-0.58%"
"04/01/2022","2,461.33","2,462.15","2,462.52","2,458.86","","0.01%"
"03/01/2022","2,461.14","2,458.51","2,461.14","2,455.14","","0.21%"
"31/12/2021","2,456.08","2,456.27","2,458.26","2,455.15","","-0.02%"
"30/12/2021","2,456.50","2,458.23","2,459.24","2,455.65","","-0.04%"
"29/12/2021","2,457.54","2,455.78","2,458.62","2,454.48","","0.09%"
"28/12/2021","2,455.25","2,454.56","2,455.89","2,453.02","","0.02%"
"27/12/2021","2,454.74","2,447.83","2,454.74","2,447.81","","0.46%"
"23/12/2021","2,443.49","2,438.92","2,446.23","2,438.92","","0.30%"
"22/12/2021","2,436.08","2,422.40","2,436.29","2,421.76","","0.62%"
"21/12/2021","2,421.18","2,409.52","2,421.71","2,401.44","","1.03%"
"20/12/2021","2,396.42","2,389.17","2,397.43","2,378.54","","-0.58%"
"17/12/2021","2,410.35","2,413.25","2,421.16","2,408.31","","-0.80%"
"16/12/2021","2,429.69","2,443.99","2,445.16","2,421.61","","-0.39%"
"15/12/2021","2,439.09","2,413.46","2,440.15","2,400.12","","1.12%"
"14/12/2021","2,411.97","2,410.62","2,419.81","2,397.59","","-0.47%"
"13/12/2021","2,423.32","2,433.19","2,433.38","2,422.02","","-0.42%"
"10/12/2021","2,433.47","2,429.07","2,433.81","2,420.06","","0.67%"
"09/12/2021","2,417.32","2,422.50","2,426.56","2,416.74","","-0.38%"
"08/12/2021","2,426.43","2,420.54","2,427.65","2,416.87","","0.28%"
"07/12/2021","2,419.58","2,407.62","2,420.41","2,407.62","","1.51%"
"06/12/2021","2,383.66","2,373.32","2,391.91","2,359.72","","1.12%"
"03/12/2021","2,357.21","2,382.01","2,386.38","2,335.20","","-0.66%"
"02/12/2021","2,372.86","2,347.78","2,379.95","2,343.33","","1.36%"
"01/12/2021","2,340.98","2,390.78","2,402.94","2,340.98","","-1.17%"
"30/11/2021","2,368.66","2,389.42","2,398.09","2,364.65","","-1.36%"
"29/11/2021","2,401.21","2,397.93","2,406.84","2,389.02","","1.11%"
"26/11/2021","2,374.90","2,387.89","2,393.29","2,370.76","","-1.64%"
"24/11/2021","2,414.56","2,402.53","2,415.03","2,400.00","","0.14%"
"23/11/2021","2,411.17","2,407.81","2,412.11","2,397.83","","0.14%"
"22/11/2021","2,407.78","2,417.62","2,422.57","2,407.49","","-0.14%"
"19/11/2021","2,411.13","2,414.49","2,416.44","2,409.96","","-0.12%"
"18/11/2021","2,413.96","2,413.93","2,413.97","2,413.92","","0.00%"
"17/11/2021","2,413.87","2,413.85","2,413.90","2,413.79","","0.00%"
"16/11/2021","2,413.75","2,413.72","2,413.84","2,413.72","","0.00%"
"15/11/2021","2,413.73","2,413.49","2,413.74","2,413.49","","0.02%"
"12/11/2021","2,413.31","2,412.72","2,413.37","2,412.53","","0.06%"
"11/11/2021","2,411.90","2,411.63","2,412.28","2,411.44","","0.06%"
"10/11/2021","2,410.39","2,410.84","2,411.95","2,408.36","","-0.03%"
"09/11/2021","2,411.11","2,411.41","2,411.57","2,410.11","","-0.01%"
"08/11/2021","2,411.30","2,411.35","2,411.46","2,410.62","","0.04%"
"05/11/2021","2,410.39","2,410.69","2,411.53","2,409.18","","0.02%"
"04/11/2021","2,409.87","2,409.55","2,410.23","2,408.77","","0.05%"
"03/11/2021","2,408.74","2,405.41","2,409.87","2,405.06","","0.12%"
"02/11/2021","2,405.92","2,404.32","2,405.97","2,404.24","","0.09%"
"01/11/2021","2,403.75","2,403.08","2,403.86","2,400.21","","0.11%"
"29/10/2021","2,401.20","2,396.71","2,401.82","2,396.71","","0.03%"
"28/10/2021","2,400.44","2,397.57","2,400.44","2,397.25","","0.28%"
"27/10/2021","2,393.76","2,398.27","2,399.73","2,393.54","","-0.16%"
"26/10/2021","2,397.59","2,399.92","2,400.97","2,395.73","","-0.02%"
"25/10/2021","2,398.10","2,395.40","2,398.29","2,392.21","","0.20%"
"22/10/2021","2,393.41","2,393.63","2,395.93","2,388.63","","-0.04%"
"21/10/2021","2,394.41","2,390.19","2,394.65","2,389.60","","0.12%"
"20/10/2021","2,391.62","2,389.86","2,392.00","2,388.86","","0.13%"
"19/10/2021","2,388.43","2,384.37","2,388.43","2,383.45","","0.32%"
"18/10/2021","2,380.83","2,370.61","2,381.29","2,369.34","","0.18%"
"15/10/2021","2,376.60","2,374.73","2,378.00","2,374.60","","0.26%"
"14/10/2021","2,370.43","2,355.53","2,370.91","2,352.88","","1.54%"
"13/10/2021","2,334.58","2,331.74","2,338.30","2,316.20","","0.36%"
"12/10/2021","2,326.15","2,333.90","2,338.24","2,322.16","","-0.19%"
"11/10/2021","2,330.58","2,341.63","2,354.66","2,330.58","","-0.56%"
"08/10/2021","2,343.76","2,347.21","2,349.70","2,340.66","","0.01%"
"07/10/2021","2,343.51","2,342.50","2,352.37","2,342.15","","0.70%"
"06/10/2021","2,327.11","2,300.39","2,327.94","2,291.62","","0.40%"
"05/10/2021","2,317.75","2,304.91","2,329.04","2,301.75","","0.91%"
"04/10/2021","2,296.93","2,316.59","2,320.66","2,285.19","","-1.02%"
"01/10/2021","2,320.54","2,308.58","2,327.74","2,289.38","","1.06%"
"30/09/2021","2,296.17","2,326.39","2,328.85","2,296.17","","-0.97%"
"29/09/2021","2,318.69","2,321.28","2,328.37","2,315.80","","0.19%"
"28/09/2021","2,314.35","2,338.34","2,338.40","2,310.71","","-1.42%"
"27/09/2021","2,347.65","2,346.42","2,350.38","2,343.98","","-0.05%"
"24/09/2021","2,348.76","2,339.40","2,350.44","2,339.40","","0.18%"
"23/09/2021","2,344.45","2,335.57","2,347.77","2,334.93","","0.75%"
"22/09/2021","2,326.92","2,317.78","2,332.81","2,314.91","","0.79%"
"21/09/2021","2,308.65","2,315.42","2,322.67","2,304.58","","0.01%"
"20/09/2021","2,308.38","2,307.07","2,316.97","2,285.24","","-1.05%"
"17/09/2021","2,332.90","2,335.65","2,338.70","2,331.37","","-0.06%"
"16/09/2021","2,334.30","2,333.26","2,334.37","2,330.50","","0.05%"
"15/09/2021","2,333.14","2,328.39","2,333.52","2,325.46","","0.29%"
"14/09/2021","2,326.40","2,330.41","2,330.55","2,322.92","","-0.03%"
"13/09/2021","2,327.09","2,329.70","2,329.78","2,321.36","","0.29%"
"10/09/2021","2,320.45","2,331.30","2,331.43","2,319.58","","-0.28%"
"09/09/2021","2,326.89","2,328.60","2,330.90","2,325.78","","-0.09%"
"08/09/2021","2,328.99","2,326.72","2,328.99","2,324.30","","0.03%"
"07/09/2021","2,328.28","2,328.57","2,329.28","2,326.72","","-0.02%"
"03/09/2021","2,328.71","2,326.89","2,329.08","2,325.99","","0.06%"
"02/09/2021","2,327.33","2,327.86","2,328.39","2,325.70","","0.05%"
"01/09/2021","2,326.25","2,326.12","2,327.46","2,325.38","","0.05%"
"31/08/2021","2,325.11","2,325.06","2,325.95","2,323.74","","-0.03%"
"30/08/2021","2,325.74","2,324.31","2,326.24","2,323.71","","0.15%"
"27/08/2021","2,322.27","2,315.52","2,322.75","2,315.52","","0.42%"
"26/08/2021","2,312.53","2,317.65","2,318.18","2,311.61","","-0.26%"
"25/08/2021","2,318.57","2,316.27","2,319.44","2,316.09","","0.11%"
"24/08/2021","2,316.03","2,315.56","2,316.93","2,314.58","","0.07%"
"23/08/2021","2,314.37","2,309.57","2,315.53","2,309.57","","0.48%"
"20/08/2021","2,303.33","2,299.74","2,304.46","2,299.48","","0.22%"
"19/08/2021","2,298.37","2,294.59","2,298.66","2,294.49","","0.17%"
"18/08/2021","2,294.49","2,297.58","2,298.78","2,294.14","","-0.15%"
"17/08/2021","2,297.88","2,297.37","2,297.99","2,294.17","","-0.02%"
"16/08/2021","2,298.42","2,297.23","2,298.46","2,296.41","","0.02%"
"13/08/2021","2,298.06","2,297.42","2,298.08","2,297.36","","0.05%"
"12/08/2021","2,297.02","2,295.80","2,297.04","2,295.14","","0.05%"
"11/08/2021","2,295.91","2,295.01","2,296.22","2,294.67","","0.10%"
"10/08/2021","2,293.71","2,293.66","2,294.32","2,292.60","","0.04%"
"09/08/2021","2,292.84","2,292.52","2,293.47","2,290.94","","0.04%"
"06/08/2021","2,291.99","2,290.49","2,292.07","2,289.80","","0.15%"
"05/08/2021","2,288.66","2,286.10","2,288.71","2,285.86","","0.21%"
"04/08/2021","2,283.80","2,283.27","2,285.99","2,282.58","","-0.11%"
"03/08/2021","2,286.23","2,280.52","2,286.23","2,274.34","","0.37%"
"02/08/2021","2,277.69","2,282.29","2,283.61","2,276.74","","-0.03%"
"30/07/2021","2,278.46","2,276.79","2,281.44","2,276.79","","-0.16%"
"29/07/2021","2,282.13","2,281.05","2,282.95","2,280.86","","0.20%"
"28/07/2021","2,277.56","2,277.40","2,280.44","2,273.99","","0.07%"
"27/07/2021","2,275.92","2,276.02","2,276.84","2,267.88","","-0.17%"
"26/07/2021","2,279.75","2,276.84","2,279.80","2,275.76","","0.11%"
"23/07/2021","2,277.29","2,273.22","2,278.11","2,271.92","","0.39%"
"22/07/2021","2,268.43","2,267.46","2,269.23","2,263.78","","0.11%"
"21/07/2021","2,265.90","2,259.02","2,266.08","2,258.44","","0.52%"
"20/07/2021","2,254.11","2,235.03","2,257.81","2,231.99","","0.92%"
"19/07/2021","2,233.65","2,236.03","2,238.86","2,220.20","","-0.92%"
"16/07/2021","2,254.48","2,261.69","2,263.36","2,252.92","","-0.24%"
"15/07/2021","2,259.80","2,260.80","2,260.91","2,259.80","","-0.04%"
"14/07/2021","2,260.80","2,260.77","2,260.83","2,258.28","","0.01%"
"13/07/2021","2,260.48","2,260.46","2,260.71","2,260.38","","-0.01%"
"12/07/2021","2,260.60","2,260.05","2,260.60","2,260.01","","0.04%"
"09/07/2021","2,259.74","2,258.20","2,259.92","2,258.17","","0.14%"
"08/07/2021","2,256.52","2,254.46","2,257.33","2,252.86","","-0.11%"
"07/07/2021","2,258.90","2,258.20","2,258.95","2,256.79","","0.04%"
"06/07/2021","2,257.90","2,258.41","2,258.44","2,255.33","","0.00%"
"02/07/2021","2,257.95","2,257.16","2,258.00","2,257.11","","0.08%"
"01/07/2021","2,256.24","2,255.24","2,256.24","2,254.89","","0.09%"
"30/06/2021","2,254.16","2,252.86","2,254.94","2,252.59","","0.04%"
"29/06/2021","2,253.34","2,254.18","2,254.24","2,252.78","","0.01%"
"28/06/2021","2,253.07","2,252.59","2,253.10","2,251.10","","0.07%"
"25/06/2021","2,251.55","2,250.07","2,251.93","2,249.66","","0.14%"
"24/06/2021","2,248.44","2,248.44","2,249.25","2,248.09","","0.15%"
"23/06/2021","2,245.00","2,245.16","2,246.54","2,244.08","","0.04%"
"22/06/2021","2,244.11","2,238.42","2,244.73","2,237.58","","0.27%"
"21/06/2021","2,238.12","2,227.72","2,238.58","2,224.09","","0.82%"
"18/06/2021","2,219.98","2,226.42","2,228.02","2,219.92","","-0.20%"
"17/06/2021","2,224.38","2,223.61","2,224.83","2,220.52","","0.16%"
"16/06/2021","2,220.78","2,223.21","2,223.58","2,210.73","","-0.09%"
"15/06/2021","2,222.67","2,223.05","2,223.23","2,221.77","","-0.02%"
"14/06/2021","2,223.05","2,222.62","2,223.05","2,221.23","","0.05%"
"11/06/2021","2,221.95","2,221.26","2,221.95","2,220.48","","0.07%"
"10/06/2021","2,220.40","2,218.33","2,220.48","2,216.75","","0.26%"
"09/06/2021","2,214.59","2,217.23","2,217.29","2,214.35","","-0.06%"
"08/06/2021","2,215.93","2,217.39","2,217.42","2,212.33","","-0.02%"
"07/06/2021","2,216.32","2,215.12","2,216.48","2,213.58","","0.08%"
"04/06/2021","2,214.56","2,210.70","2,214.99","2,210.70","","0.42%"
"03/06/2021","2,205.29","2,202.60","2,208.11","2,198.25","","-0.16%"
"02/06/2021","2,208.80","2,206.49","2,209.74","2,205.26","","0.17%"
"01/06/2021","2,204.99","2,210.08","2,210.14","2,203.10","","-0.02%"
"28/05/2021","2,205.50","2,205.84","2,207.60","2,204.86","","0.10%"
"27/05/2021","2,203.20","2,203.60","2,204.72","2,201.71","","0.13%"
"26/05/2021","2,200.24","2,197.34","2,200.24","2,194.81","","0.21%"
"25/05/2021","2,195.69","2,199.34","2,200.30","2,193.82","","-0.08%"
"24/05/2021","2,197.34","2,191.07","2,199.50","2,190.97","","0.67%"
"21/05/2021","2,182.81","2,185.29","2,187.50","2,180.89","","0.32%"
"20/05/2021","2,175.79","2,161.13","2,181.08","2,161.13","","0.97%"
"19/05/2021","2,154.82","2,131.56","2,154.82","2,126.19","","-0.16%"
"18/05/2021","2,158.27","2,171.34","2,172.70","2,158.27","","-0.52%"
"17/05/2021","2,169.58","2,167.64","2,170.79","2,161.12","","-0.01%"
"14/05/2021","2,169.84","2,159.15","2,172.09","2,158.94","","1.18%"
"13/05/2021","2,144.64","2,132.75","2,152.92","2,132.75","","1.08%"
"12/05/2021","2,121.81","2,147.18","2,150.43","2,118.93","","-1.61%"
"11/05/2021","2,156.53","2,150.82","2,159.04","2,140.24","","-0.49%"
"10/05/2021","2,167.13","2,175.85","2,176.61","2,166.64","","-0.35%"
"07/05/2021","2,174.85","2,168.70","2,175.69","2,168.28","","0.33%"
"06/05/2021","2,167.75","2,158.93","2,167.75","2,151.39","","0.45%"
"05/05/2021","2,158.09","2,162.38","2,163.72","2,154.84","","0.04%"
"04/05/2021","2,157.20","2,158.11","2,158.82","2,142.24","","-0.28%"
"03/05/2021","2,163.17","2,164.11","2,165.58","2,161.73","","0.20%"
"30/04/2021","2,158.89","2,158.42","2,161.64","2,155.12","","-0.23%"
"29/04/2021","2,163.92","2,165.36","2,165.36","2,154.73","","0.23%"
"28/04/2021","2,159.02","2,159.62","2,161.95","2,157.27","","0.07%"
"27/04/2021","2,157.60","2,157.60","2,159.12","2,153.99","","0.03%"
"26/04/2021","2,156.92","2,155.90","2,158.05","2,154.90","","0.13%"
"23/04/2021","2,154.04","2,142.38","2,157.13","2,142.38","","0.70%"
"22/04/2021","2,139.16","2,150.58","2,153.06","2,134.00","","-0.50%"
"21/04/2021","2,149.97","2,136.70","2,151.33","2,135.33","","0.56%"
"20/04/2021","2,138.06","2,143.27","2,145.02","2,131.64","","-0.45%"
"19/04/2021","2,147.80","2,150.86","2,151.67","2,141.69","","-0.21%"
"16/04/2021","2,152.37","2,151.22","2,153.89","2,151.09","","0.06%"
"15/04/2021","2,151.05","2,151.00","2,151.05","2,151.00","","0.01%"
"14/04/2021","2,150.89","2,150.93","2,150.96","2,150.81","","0.00%"
"13/04/2021","2,150.93","2,150.84","2,150.93","2,150.82","","0.00%"
"12/04/2021","2,150.90","2,150.60","2,150.90","2,150.53","","0.01%"
"09/04/2021","2,150.58","2,149.83","2,150.58","2,149.83","","0.04%"
"08/04/2021","2,149.80","2,149.55","2,149.80","2,149.25","","0.04%"
"07/04/2021","2,148.89","2,148.17","2,148.97","2,148.01","","0.06%"
"06/04/2021","2,147.70","2,147.51","2,148.06","2,147.40","","0.02%"
"05/04/2021","2,147.34","2,146.16","2,147.67","2,146.16","","0.17%"
"01/04/2021","2,143.59","2,140.24","2,143.73","2,140.18","","0.28%"
"31/03/2021","2,137.62","2,134.60","2,138.34","2,134.54","","0.22%"
"30/03/2021","2,133.03","2,130.11","2,133.52","2,126.21","","0.08%"
"29/03/2021","2,131.24","2,130.96","2,133.36","2,125.63","","-0.08%"
"26/03/2021","2,132.88","2,123.48","2,133.27","2,119.21","","0.65%"
"25/03/2021","2,119.16","2,106.01","2,121.38","2,097.97","","0.37%"
"24/03/2021","2,111.26","2,121.08","2,125.45","2,111.26","","-0.22%"
"23/03/2021","2,115.99","2,122.59","2,126.80","2,112.52","","-0.41%"
"22/03/2021","2,124.71","2,116.84","2,126.16","2,116.04","","0.59%"
"19/03/2021","2,112.35","2,115.16","2,117.99","2,112.35","","0.09%"
"18/03/2021","2,110.54","2,115.70","2,118.48","2,107.35","","-0.31%"
"17/03/2021","2,117.13","2,110.86","2,117.42","2,108.57","","0.17%"
"16/03/2021","2,113.48","2,114.32","2,115.42","2,111.94","","0.00%"
"15/03/2021","2,113.42","2,108.32","2,113.67","2,103.65","","0.31%"
"12/03/2021","2,106.80","2,098.54","2,107.02","2,096.92","","0.24%"
"11/03/2021","2,101.78","2,098.05","2,104.94","2,096.78","","0.61%"
"10/03/2021","2,089.11","2,090.46","2,094.24","2,082.96","","0.56%"
"09/03/2021","2,077.55","2,074.31","2,087.87","2,071.37","","1.11%"
"08/03/2021","2,054.71","2,065.94","2,078.85","2,054.71","","-0.38%"
"05/03/2021","2,062.53","2,046.49","2,067.56","2,010.82","","1.58%"
"04/03/2021","2,030.37","2,052.59","2,063.40","2,005.96","","-1.03%"
"03/03/2021","2,051.57","2,070.20","2,072.57","2,051.57","","-0.93%"
"02/03/2021","2,070.90","2,083.05","2,083.05","2,070.63","","-0.49%"
"01/03/2021","2,081.00","2,069.06","2,083.34","2,067.17","","1.50%"
"26/02/2021","2,050.23","2,055.39","2,064.01","2,032.36","","0.26%"
"25/02/2021","2,044.94","2,080.39","2,084.39","2,039.97","","-1.91%"
"24/02/2021","2,084.77","2,065.81","2,085.87","2,061.95","","0.71%"
"23/02/2021","2,070.13","2,058.38","2,075.13","2,041.56","","0.10%"
"22/02/2021","2,067.97","2,068.02","2,077.23","2,065.84","","-0.40%"
"19/02/2021","2,076.25","2,081.55","2,081.55","2,074.50","","-0.29%"
"18/02/2021","2,082.24","2,082.00","2,082.24","2,081.84","","0.01%"
"17/02/2021","2,081.97","2,081.47","2,081.98","2,080.90","","0.12%"
"16/02/2021","2,079.52","2,081.54","2,081.79","2,079.52","","-0.09%"
"12/02/2021","2,081.35","2,079.53","2,081.38","2,079.50","","0.10%"
"11/02/2021","2,079.19","2,079.11","2,079.55","2,076.78","","0.07%"
"10/02/2021","2,077.83","2,078.97","2,079.05","2,074.31","","-0.01%"
"09/02/2021","2,078.02","2,077.08","2,078.55","2,076.77","","0.01%"
"08/02/2021","2,077.82","2,076.69","2,077.82","2,075.99","","0.13%"
"05/02/2021","2,075.07","2,073.71","2,075.29","2,071.88","","0.18%"
"04/02/2021","2,071.38","2,067.26","2,071.41","2,067.09","","0.39%"
"03/02/2021","2,063.29","2,062.27","2,066.20","2,058.94","","0.22%"
"02/02/2021","2,058.83","2,053.93","2,061.68","2,053.87","","0.77%"
"01/02/2021","2,043.10","2,037.23","2,046.23","2,026.12","","1.07%"
"29/01/2021","2,021.54","2,031.87","2,040.01","2,009.11","","-0.88%"
"28/01/2021","2,039.59","2,036.74","2,051.91","2,036.02","","0.58%"
"27/01/2021","2,027.74","2,044.43","2,048.86","2,017.88","","-1.44%"
"26/01/2021","2,057.44","2,060.66","2,060.99","2,057.11","","-0.04%"
"25/01/2021","2,058.33","2,057.99","2,059.35","2,043.23","","0.11%"
"22/01/2021","2,056.10","2,053.22","2,058.04","2,052.80","","-0.06%"
"21/01/2021","2,057.26","2,056.98","2,058.45","2,054.52","","0.06%"
"20/01/2021","2,056.09","2,049.72","2,057.23","2,049.72","","0.58%"
"19/01/2021","2,044.29","2,045.01","2,046.28","2,039.94","","0.43%"
"15/01/2021","2,035.44","2,035.72","2,039.29","2,034.42","","-0.02%"
"14/01/2021","2,035.84","2,035.68","2,035.90","2,035.65","","0.02%"
"13/01/2021","2,035.50","2,034.66","2,035.62","2,034.12","","0.07%"
"12/01/2021","2,034.09","2,033.10","2,034.42","2,030.55","","0.11%"
"11/01/2021","2,031.83","2,029.94","2,032.79","2,029.74","","-0.03%"
"08/01/2021","2,032.54","2,031.68","2,032.67","2,028.30","","0.11%"
"07/01/2021","2,030.31","2,026.32","2,030.88","2,026.32","","0.62%"
"06/01/2021","2,017.80","2,013.57","2,027.22","2,011.67","","0.20%"
"05/01/2021","2,013.87","2,004.50","2,016.09","2,003.64","","0.38%"
"04/01/2021","2,006.25","2,020.32","2,020.35","1,990.34","","-0.52%"
"31/12/2020","2,016.70","2,012.39","2,017.97","2,010.91","","0.20%"
"30/12/2020","2,012.63","2,013.62","2,014.83","2,011.01","","0.11%"
"29/12/2020","2,010.49","2,016.20","2,016.26","2,008.26","","-0.10%"
"28/12/2020","2,012.41","2,010.67","2,013.23","2,009.58","","0.45%"
"24/12/2020","2,003.32","1,999.28","2,003.32","1,998.05","","0.33%"
"23/12/2020","1,996.78","1,998.21","2,002.25","1,996.78","","0.19%"
"22/12/2020","1,992.95","1,993.15","1,995.29","1,987.68","","0.04%"
"21/12/2020","1,992.21","1,980.26","1,994.98","1,969.70","","-0.41%"
"18/12/2020","2,000.41","1,994.86","2,001.13","1,990.60","","0.31%"
"17/12/2020","1,994.18","1,994.21","1,994.34","1,994.15","","0.02%"
"16/12/2020","1,993.88","1,993.33","1,993.90","1,988.86","","0.06%"
"15/12/2020","1,992.78","1,992.18","1,992.78","1,990.98","","0.22%"
"14/12/2020","1,988.43","1,991.78","1,992.54","1,988.43","","0.01%"
"11/12/2020","1,988.25","1,986.57","1,988.84","1,983.14","","-0.01%"
"10/12/2020","1,988.53","1,985.87","1,989.25","1,984.31","","0.04%"
